RespondentID,CollectorID,StartDate,EndDate,What is your age?,What is your gender?,In what type of organisation are you employed?,other organisation type,Approximately how many individuals does your organization employ at all locations?,What is your position in the organisation's hierarchy,"organisation-role:marketing
",organisation-role: sales,organisation-role: finance,organisation-role: production,organisation-role: R&D,organisation-role: IT,organisation-role: Support,organisation-role: other,What is your organisation's industry?,"Other industry of organisation
",What is your highest degree?,other degree,Type of Studies : Science or mathematics,"
",Type of Studies : ICT,Type of Studies : Commerce,Type of Studies : Social sciences,Type of Studies : Law,Type of Studies : Other,How many years have you worked in Data Science or related field?,"Rating 1-5: Algorithms (ex: computational complexity, CS theory)",Rating 1-5: Back-End Programming (ex: JAVA/Rails/Objective C),"Rating 1-5: Bayesian/Monte-Carlo Statistics (ex: MCMC, BUGS)","Rating 1-5: Big and Distributed Data (ex: Hadoop, Map/Reduce)","Rating 1-5: Business (ex: management, business development, budgeting)","Rating 1-5: Classical Statistics (ex: general linear model, ANOVA)","Rating 1-5: Data Manipulation (ex: regexes, Python, R, SAS, web scraping)","Rating 1-5: Front-End Programming (ex: java script, HTML, CSS)","Rating 1-5: Graphical Models (ex: social networks, Bayes networks)","Rating 1-5: Machine Learning (ex: decision trees, neural nets, SVM, clustering)","Rating 1-5: Math (ex: linear algebra, real analysis, calculus)","Rating 1-5: Optimization (ex: linear, integer, convex, global)","Rating 1-5: Product Development (ex: design, project management)","Rating 1-5: Science (ex: experimental design, technical writing/publishing)","Rating 1-5: Simulation (ex: discrete, agent-based, continuous)","Rating 1-5: Spatial Statistics (ex: geographic covariates, GIS)","Rating 1-5: Structured Data (ex: RDBMS, SQL, JSON, XML, ETL)",Rating 1-5: Surveys and Marketing (ex: multinomial modeling),"Rating 1-5: Systems Administration (ex: *nix, DBA, cloud tech.)","Rating 1-5: Temporal Statistics (ex: forecasting, time-series analysis)","Rating 1-5: Unstructured Data (ex: noSQL, text mining)","Rating 1-5: Visualization (ex: statistical graphics, mapping, web-based data‐viz)",Which important skill did we leave out?,Data scientist type: developer,Data scientist type: Engineer,Data scientist type: Researcher,Data scientist type: Scientist,Data scientist type: Statistician,Data scientist type: Jack-of-all-trades,Data scientist type: Artist,Data scientist type: Hacker,Data scientist type: Leader,Data scientist type: Business person,Data scientist type: Entrepreneur,Data scientist type: Other,Motivation: I've never attended one of those meetings,"Motivation: Socialising, interacting with like-minded people","Motivation:Networking, business to business","Motivation: Networking, meeting potential employers","Motivation: Networking, meeting potential employees",Motivation: Learn about new developments in Data Science,Motivation: Hear what's happening on the Belgian Data Science scene,"Motivation: Contributing (e.g., presenting, taking actively part to discussions)",Motivation: Other,"Do you have suggestions to improve the meetings, or suggestions for potential speakers?"
3828192301,65397871,3/13/2015 9:42:28,3/13/2015 9:48:01,35 to 44,Male,Consulting,,2000,No management responsibilities,,,,,,IT,,,IT and technology,,No higher education,,,,ICT,,,,,0,4,5,2,3,5,1,4,2,3,2,2,1,5,2,1,1,5,1,5,3,3,2,N/A,Maybe a bit,Maybe a bit,Not at all,Not at all,Maybe a bit,Maybe a bit,Not at all,Maybe a bit,Not at all,Maybe a bit,Maybe a bit,,I've never attended one of those meetings,,,,,,,,,
3828012961,65397871,3/13/2015 6:47:36,3/13/2015 6:55:06,35 to 44,Male,Consulting,,1,Top level/administrative,,,,,,IT,,,IT and technology,,Bachelor,,,,ICT,,,,,0,2,2,1,2,3,1,2,2,2,2,2,1,4,3,2,1,5,3,5,3,2,3,,"Yes, but not completely",Not at all,Not at all,Not at all,Not at all,Maybe,Not at all,Not at all,Not at all,Not at all,Not at all,,I've never attended one of those meetings,,,,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3827132368,65397871,3/12/2015 20:27:01,3/12/2015 21:18:26,25 to 34,Male,Government/Public sector,,40,Lower level/supervisory/operative/first-line manager,,,,,R&D,,,,Energy and natural resources,,PhD,,Science or mathematics,,,,,,,1,3,3,2,1,1,4,4,1,3,2,4,1,1,5,1,3,3,1,1,5,3,4,,Maybe a bit,Not at all,"Yes, definitely","Yes, definitely","Yes, but not completely",Maybe a bit,Not at all,Not at all,Maybe,Not at all,Maybe a bit,,,"Socialising, interacting with like-minded people",,"Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3825510779,65397871,3/12/2015 9:56:26,3/12/2015 10:26:22,35 to 44,Male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3825442759,65397871,3/12/2015 9:40:30,3/12/2015 9:52:41,25 to 34,Female,Business or NGO,,16,Lower level/supervisory/operative/first-line manager,Marketing,,,,R&D,,,UX,IT and technology,,No higher education,,,,,,,,Graphic Design,0,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,,Not at all,Not at all,Maybe a bit,Not at all,Not at all,Not at all,Maybe a bit,Not at all,Maybe a bit,Not at all,Maybe a bit,,I've never attended one of those meetings,,,,,,,,,
3825323649,65397871,3/12/2015 8:10:58,3/12/2015 8:39:24,35 to 44,Male,Business or NGO,,350,No management responsibilities,,,,,,IT,,,IT and technology,,Master after Master,,,,ICT,Commerce,,,,17,2,2,1,2,3,2,2,4,2,2,2,2,4,2,2,2,4,2,2,2,2,2,,"Yes, but not completely",Maybe a bit,Maybe a bit,Maybe a bit,Not at all,Maybe a bit,Maybe,Not at all,"Yes, but not completely",Not at all,"Yes, but not completely",,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3825267876,65397871,3/12/2015 7:20:55,3/12/2015 7:23:11,35 to 44,Male,Consulting,,1,Top level/administrative,,,,,,IT,,,IT and technology,,Bachelor,,,,ICT,,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3824727717,65403283,3/12/2015 0:13:58,3/12/2015 0:15:31,18 to 24,Female,Student,,no idea,No management responsibilities,,,,,,,,Only a student,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3824601437,65397871,3/11/2015 23:05:09,3/11/2015 23:12:27,25 to 34,Male,Consulting,,3,Top level/administrative,,,,,,IT,,,Professional services,,Master,,Science or mathematics,,,,,,,10,4,4,2,5,3,3,4,3,2,3,2,2,2,2,1,2,4,2,3,2,4,4,,"Yes, but not completely","Yes, but not completely",Maybe a bit,Maybe a bit,Maybe,"Yes, but not completely",Maybe,"Yes, but not completely","Yes, but not completely","Yes, but not completely","Yes, definitely",,,"Socialising, interacting with like-minded people","Networking, business to business","Networking, meeting potential employers","Networking, meeting potential employees",Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3824512698,65397871,3/11/2015 22:23:22,3/11/2015 22:36:45,35 to 44,Male,Business or NGO,,2500,No management responsibilities,,,,,,IT,,,IT and technology,,Bachelor,,,,ICT,,,,,0,1,4,1,4,2,3,4,3,3,2,3,2,3,1,1,1,5,3,2,2,4,4,,"Yes, definitely",Maybe,Not at all,Maybe a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Maybe,Not at all,,,,,,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3824400680,65397871,3/11/2015 21:34:39,3/11/2015 21:49:35,18 to 24,Female,Student,,N/A,No management responsibilities,,,,,,,,MSc Statistics,Education,,Bachelor,,,Engineering,,,,,,1,2,1,2,1,4,5,3,2,1,2,3,2,1,3,4,2,4,3,1,1,1,2,,"Yes, but not completely","Yes, but not completely","Yes, definitely","Yes, definitely","Yes, definitely","Yes, but not completely",Maybe a bit,Maybe,Maybe,"Yes, but not completely","Yes, but not completely",,I've never attended one of those meetings,,,,,,,,,
3824231869,65397871,3/11/2015 20:27:56,3/11/2015 20:39:55,35 to 44,Male,Business or NGO,,10000,No management responsibilities,Marketing,,,,,IT,,,Financial services,,Master after Master,,Science or mathematics,,,Commerce,,,,20,1,2,1,3,4,2,4,3,1,2,2,1,4,2,1,2,4,2,2,1,2,5,Datawarehouse & Modelling skills  Business Architecture  Propensity Modelling  Propensity Modelling,"Yes, but not completely",Maybe,Maybe,Maybe,Maybe a bit,"Yes, but not completely","Yes, but not completely",Maybe a bit,Maybe,"Yes, definitely",Maybe,Strategic Thinker,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3824221086,65397871,3/11/2015 19:58:42,3/16/2015 0:05:29,45 to 54,Male,Other (please specify),freelance in Public Sector + ICT + Utilities + Telecom + R&D,1-80000,Middle level/executive,,Sales,,,R&D,IT,,Transformation + EA/SA Architecture + Organisation Design,Other (please specify),ICT + Utilities + Public Sector + Telecom + R&D,Master after Master,,,,ICT,,Social sciences or humanities,,Applied/Business Economics,20,2,1,1,1,4,2,2,3,2,2,3,2,5,3,3,2,2,2,3,2,1,2,Business Process Design/Modeling/Optimisation perhaps (?),Maybe a bit,"Yes, but not completely","Yes, but not completely",Maybe,Maybe a bit,"Yes, but not completely",Maybe a bit,Maybe a bit,"Yes, definitely","Yes, definitely","Yes, definitely",none,,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,"Yes, already promised months ago, I will take contact with you Philippe. I am still stuck in 3 weeks of conferences ... Christian W."
3824089737,65397871,3/11/2015 19:37:38,3/11/2015 19:53:52,25 to 34,Male,Consulting,,6,Top level/administrative,,,,,R&D,IT,,,IT and technology,,PhD,,Science or mathematics,,,,,,,1,5,2,3,4,2,4,5,4,3,5,5,4,2,5,3,4,4,3,1,4,4,4,,Maybe a bit,Maybe,"Yes, but not completely","Yes, but not completely",Maybe,Maybe a bit,Not at all,"Yes, but not completely","Yes, definitely",Not at all,Maybe,Machine learning (algorithm design),I've never attended one of those meetings,,"Networking, business to business",,"Networking, meeting potential employees",Learn about new developments in Data Science,,,,
3823862512,65397871,3/11/2015 18:22:08,3/11/2015 18:28:05,35 to 44,Male,Business or NGO,,15,No management responsibilities,,,,,R&D,IT,,,IT and technology,,Master,,,,ICT,,,,,2,3,5,3,3,2,2,4,2,4,4,4,3,3,2,3,1,5,1,4,2,4,4,,"Yes, but not completely","Yes, definitely",Maybe,Maybe a bit,Maybe a bit,"Yes, definitely",Not at all,Maybe a bit,Maybe a bit,Maybe a bit,Maybe,,,"Socialising, interacting with like-minded people",,,,,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3823850991,65397871,3/11/2015 18:18:36,3/11/2015 18:26:21,35 to 44,Male,Business or NGO,,2000,No management responsibilities,,,,,,IT,,,"Communications, entertainment, media and publishing",,Master,,,,ICT,,,,,0,2,1,1,3,4,2,3,1,1,1,4,2,1,1,1,1,4,1,3,1,2,3,,"Yes, but not completely","Yes, but not completely",Not at all,Maybe a bit,Maybe a bit,Maybe a bit,Not at all,Maybe a bit,Maybe,Maybe a bit,Maybe a bit,,,,,,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3823579081,65397871,3/11/2015 16:53:28,3/11/2015 16:56:10,18 to 24,Male,Independent,,1,No management responsibilities,Marketing,Sales,,,,,,,Retail/Wholesale,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3823572454,65397871,3/11/2015 16:51:15,3/11/2015 17:19:01,35 to 44,Male,Consulting,,700,Lower level/supervisory/operative/first-line manager,,,,,R&D,IT,,,Other (please specify),Research consulting,PhD,,Science or mathematics,Engineering,,,,,,5,2,4,3,2,2,3,4,4,2,2,3,3,3,4,5,4,5,2,4,2,2,4,,"Yes, definitely","Yes, definitely","Yes, definitely","Yes, but not completely",Maybe,"Yes, definitely",Maybe,"Yes, but not completely",Maybe a bit,Not at all,Maybe a bit,,I've never attended one of those meetings,"Socialising, interacting with like-minded people",,"Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3823501103,65397871,3/11/2015 16:28:56,3/11/2015 16:39:01,45 to 54,Male,Other (please specify),public applied reseach institute,700,Lower level/supervisory/operative/first-line manager,,,,,R&D,,,,Other (please specify),applied technology research,PhD,,,,,,,,economics,2,1,1,1,1,4,5,5,2,1,4,4,4,1,5,3,3,2,3,1,4,2,3,,Maybe a bit,Not at all,"Yes, but not completely","Yes, but not completely","Yes, but not completely","Yes, but not completely",Not at all,Maybe a bit,Maybe a bit,Maybe a bit,Not at all,,,"Socialising, interacting with like-minded people","Networking, business to business","Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3823495519,65397871,3/11/2015 16:27:14,3/11/2015 16:31:51,75 or older,Female,Student,,0,No management responsibilities,,,,,,,Support,,Education,,PhD,,,,,,,Law,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,,I've never attended one of those meetings,,,,,,,,,
3823195439,65397871,3/11/2015 14:52:09,3/11/2015 14:59:45,25 to 34,Male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3823115667,65397871,3/11/2015 14:36:49,3/11/2015 14:52:02,35 to 44,Male,Other (please specify),Private Research,40,Top level/administrative,,,,,R&D,,,,IT and technology,,Master after Master,,,Engineering,,,,,,5,4,3,3,5,4,2,3,3,3,3,3,3,5,4,2,2,5,2,3,3,4,4,"Stream Processing, Distributed Architecture & deisng, Stream mining, On-line & incremental mining.","Yes, definitely","Yes, definitely","Yes, definitely","Yes, but not completely",Maybe a bit,Maybe,Maybe a bit,"Yes, definitely","Yes, but not completely",Maybe,"Yes, but not completely",,,"Socialising, interacting with like-minded people","Networking, business to business",,,,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3823110197,65397871,3/11/2015 14:35:10,3/11/2015 14:35:59,35 to 44,Male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3823061853,65397871,3/11/2015 14:21:03,3/11/2015 14:56:36,45 to 54,Female,Business or NGO,,4100,No management responsibilities,,,,,,,,Enterprise Data Office,Financial services,,Bachelor,,Science or mathematics,,,,,,,15,1,1,1,1,3,1,4,1,1,1,3,2,4,2,1,1,1,4,1,3,1,4,,Maybe a bit,Maybe a bit,"Yes, but not completely",Maybe a bit,Maybe,Maybe a bit,Maybe a bit,Not at all,Maybe a bit,"Yes, definitely",Maybe a bit,Analyst,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822928189,65397871,3/11/2015 13:37:57,3/11/2015 13:48:30,18 to 24,Male,Independent,,1,No management responsibilities,,,,,R&D,,Support,,IT and technology,,Master,,Science or mathematics,,,,Social sciences or humanities,,,3,2,2,1,1,2,2,3,4,1,3,2,2,2,3,2,4,3,1,3,2,2,3,,Maybe a bit,Maybe a bit,"Yes, but not completely","Yes, but not completely",Maybe a bit,"Yes, but not completely",Maybe,Maybe,Not at all,Maybe a bit,Maybe,,I've never attended one of those meetings,,,,,,,,,
3822921080,65397871,3/11/2015 13:35:23,3/11/2015 13:46:53,55 to 64,Male,Other (please specify),Looking for new challenges,0,No management responsibilities,,,,,R&D,,,,Other (please specify),Not employed,PhD,,Science or mathematics,,,,,,,30,2,1,2,2,4,5,5,4,3,2,3,2,1,5,3,4,5,2,3,2,2,2,,"Yes, but not completely",Maybe,"Yes, definitely","Yes, definitely","Yes, but not completely",Maybe,Maybe a bit,Maybe a bit,Maybe a bit,Not at all,Not at all,,,"Socialising, interacting with like-minded people",,"Networking, meeting potential employers",,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822883413,65397871,3/11/2015 13:22:02,3/11/2015 13:35:07,18 to 24,Male,Student,,9000,No management responsibilities,,,,,,,,Student (next year: PhD student),Education,,Bachelor,,,,,Commerce,,,,0,2,2,2,2,2,3,3,1,1,3,3,3,2,3,2,1,3,3,1,3,1,2,,Maybe a bit,Maybe,"Yes, but not completely","Yes, but not completely",Maybe,Maybe,Maybe a bit,Not at all,Maybe,"Yes, but not completely",Maybe a bit,,I've never attended one of those meetings,,,,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822815942,65397871,3/11/2015 12:58:27,3/11/2015 13:04:29,25 to 34,Male,Consulting,,6,No management responsibilities,,,,Production,,,,,Professional services,,Master,,Science or mathematics,,,,,,,1,2,1,1,2,2,5,4,3,1,5,5,4,2,1,3,1,4,2,1,1,1,2,,Maybe a bit,Maybe a bit,Not at all,"Yes, but not completely","Yes, but not completely",Maybe a bit,Not at all,Not at all,Maybe a bit,Maybe a bit,Not at all,,,"Socialising, interacting with like-minded people",,,,,,,,
3822792219,65397871,3/11/2015 12:48:44,3/11/2015 12:57:19,35 to 44,Male,Business or NGO,,200000,Middle level/executive,Marketing,Sales,,,R&D,,,,IT and technology,,Master after Master,,,Engineering,ICT,,,,,15,2,3,1,3,4,2,1,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,Something around value propositions ?,Maybe a bit,Maybe a bit,Maybe,Maybe,Not at all,Maybe a bit,Maybe a bit,Not at all,"Yes, definitely","Yes, definitely",Maybe,,I've never attended one of those meetings,,,,,,,,,
3822732783,65397871,3/11/2015 12:25:49,3/11/2015 12:43:17,45 to 54,Male,Consulting,,25,Top level/administrative,,Sales,,,,IT,,Consulting Director,IT and technology,,Master,,Science or mathematics,,,,,,,20,2,1,2,3,5,3,5,3,3,3,3,3,3,3,1,1,5,3,3,3,2,3,,Maybe,Maybe a bit,Maybe a bit,Maybe,Not at all,"Yes, but not completely",Maybe a bit,Not at all,Maybe,"Yes, definitely","Yes, definitely",,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business",,"Networking, meeting potential employees",Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822700609,65397871,3/11/2015 10:17:23,3/11/2015 12:29:36,35 to 44,Male,Other (please specify),Database vendor,500,Middle level/executive,,Sales,,,R&D,IT,,,IT and technology,,Bachelor,,,,ICT,,,,,10,4,5,1,5,3,2,5,3,2,1,2,2,4,5,2,1,5,1,3,1,4,2,"Requirement gathering and business analysis, maybe.","Yes, definitely","Yes, but not completely",Maybe,Maybe a bit,Maybe a bit,"Yes, but not completely",Not at all,"Yes, but not completely","Yes, but not completely","Yes, but not completely","Yes, definitely",,,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822661996,65403283,3/11/2015 11:55:41,3/11/2015 12:14:44,18 to 24,Male,Student,,0,No management responsibilities,,,,,,,,Student,Education,,Bachelor,,,,,,Social sciences or humanities,,,0,1,1,2,1,3,3,3,1,1,2,3,2,3,2,1,1,1,2,1,3,1,1,None,Not at all,Not at all,Maybe a bit,Not at all,Maybe,Not at all,Not at all,Not at all,Not at all,Maybe a bit,Not at all,None,I've never attended one of those meetings,,,,,,,,,No
3822599956,65397871,3/11/2015 11:28:00,3/11/2015 11:36:21,25 to 34,Male,Consulting,,80,No management responsibilities,,,,,R&D,IT,,,Professional services,,Bachelor,,,,ICT,,,,,5,1,3,1,4,3,4,4,4,1,1,2,2,4,4,2,2,4,1,4,1,3,4,*,"Yes, definitely","Yes, definitely",Maybe,Maybe,Maybe,"Yes, definitely","Yes, definitely","Yes, definitely","Yes, definitely","Yes, definitely","Yes, definitely",*,,"Socialising, interacting with like-minded people","Networking, business to business","Networking, meeting potential employers",,Learn about new developments in Data Science,,,,*
3822566166,65397871,3/11/2015 11:12:02,3/11/2015 11:41:40,45 to 54,Male,Independent,,1,Top level/administrative,,,,,,IT,,,IT and technology,,Master,,Science or mathematics,,,,,,,15,4,1,2,2,4,4,4,2,2,4,5,4,5,4,1,1,5,2,2,3,2,1,,"Yes, but not completely",Maybe a bit,Not at all,Not at all,Maybe a bit,"Yes, definitely",Not at all,Not at all,"Yes, definitely","Yes, but not completely","Yes, definitely",,,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
3822484562,65397871,3/11/2015 10:29:32,3/11/2015 10:38:22,25 to 34,Male,Consulting,,280,Top level/administrative,Marketing,Sales,Finance,,R&D,,,,Financial services,,Master,,,,,Commerce,,,,1,1,1,1,3,5,1,1,4,1,2,4,4,5,3,2,2,2,3,2,2,2,2,,Not at all,Not at all,Not at all,Not at all,Maybe a bit,Not at all,Not at all,Not at all,"Yes, definitely","Yes, definitely","Yes, definitely",,,"Socialising, interacting with like-minded people","Networking, business to business",,"Networking, meeting potential employees",,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822481507,65397871,3/11/2015 10:27:48,3/11/2015 10:56:20,45 to 54,Male,Consulting,,500,Middle level/executive,,,,,,,,Enterprise Asset Management,IT and technology,,Bachelor,,,Engineering,ICT,,,,,5,2,1,1,2,4,2,2,2,1,1,3,2,4,1,2,1,4,1,1,1,1,3,Business Performance Measurement,Maybe a bit,"Yes, but not completely",Maybe a bit,Maybe,Maybe,Maybe,Maybe a bit,Not at all,"Yes, but not completely","Yes, but not completely","Yes, but not completely",Analyst,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business","Networking, meeting potential employers","Networking, meeting potential employees",Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,Want to get passionized about Data Science,
3822457963,65397871,3/11/2015 10:15:18,3/11/2015 10:20:59,25 to 34,Male,Academia,,10000,Middle level/executive,,,,,R&D,,,,Education,,PhD,,Science or mathematics,,,,,,,3,5,1,3,2,2,2,4,2,3,3,5,4,1,5,3,3,4,3,3,3,4,3,,Maybe,Maybe,"Yes, but not completely","Yes, but not completely",Maybe,Maybe,Maybe,"Yes, but not completely","Yes, but not completely",Not at all,Maybe a bit,,I've never attended one of those meetings,,,,,,,,,
3822453848,65397871,3/11/2015 10:13:05,3/11/2015 10:20:44,35 to 44,Male,Academia,,3000,Middle level/executive,,,,,R&D,,,,Education,,PhD,,,,,,Social sciences or humanities,,,15,4,4,2,4,3,4,4,3,4,3,3,2,1,4,2,2,4,3,2,2,4,4,,"Yes, definitely",Maybe,"Yes, definitely","Yes, definitely","Yes, but not completely","Yes, but not completely",Maybe a bit,"Yes, but not completely",Maybe,Maybe a bit,Maybe a bit,,I've never attended one of those meetings,,,,,,,,,
3822434605,65397871,3/11/2015 9:17:36,3/11/2015 11:26:52,35 to 44,Male,Academia,,9000,Top level/administrative,,,,,,,,Academic research and teaching,Other (please specify),"cannot select more than one item, but it's education and research mainly, and interactions with companies",PhD,,Science or mathematics,,,,,,,13,2,1,4,1,1,4,3,2,2,4,4,3,1,5,3,1,1,1,1,5,1,4,cannot tell at this moment,Maybe,Maybe a bit,"Yes, definitely","Yes, definitely","Yes, but not completely",Maybe a bit,Maybe a bit,Not at all,Maybe,Not at all,Not at all,,,"Socialising, interacting with like-minded people",,,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822424381,65397871,3/11/2015 9:56:58,3/11/2015 10:08:11,25 to 34,Male,Consulting,,35,No management responsibilities,,,,,,IT,,,IT and technology,,Bachelor,,,,ICT,,,,,2,2,3,1,4,2,2,3,2,2,2,2,1,2,1,1,1,3,1,2,2,4,2,Data Cleaning Techniques,"Yes, definitely","Yes, but not completely",Maybe a bit,Maybe a bit,Maybe a bit,Maybe a bit,Maybe a bit,"Yes, but not completely",Maybe,Maybe a bit,Maybe,Explorer,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,,,,
3822345854,65397871,3/11/2015 9:13:51,3/11/2015 9:22:04,45 to 54,Male,Business or NGO,,3,Top level/administrative,Marketing,Sales,Finance,,,,,,IT and technology,,Master,,,Engineering,,,,,,5,1,1,1,2,5,1,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,5,,Maybe a bit,"Yes, but not completely",Not at all,Maybe a bit,Maybe a bit,Maybe,Maybe a bit,Maybe a bit,"Yes, but not completely","Yes, but not completely","Yes, definitely",,,,"Networking, business to business",,"Networking, meeting potential employees",Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822323837,65397871,3/11/2015 9:01:34,3/11/2015 9:27:55,45 to 54,Male,Consulting,,1000,Top level/administrative,Marketing,Sales,,,,,,,IT and technology,,Master,,,,,,Social sciences or humanities,,,18,1,1,1,2,5,1,1,1,1,1,1,1,3,1,1,1,3,2,2,2,1,2,"Business intelligence, data governance",Not at all,Not at all,Maybe a bit,Not at all,Maybe a bit,Not at all,Maybe a bit,Not at all,"Yes, definitely","Yes, definitely","Yes, definitely","business analyst, data monetization",,,"Networking, business to business",,"Networking, meeting potential employees",,Hear what's happening on the Belgian Data Science scene,"Contributing (e.g., presenting, taking actively part to discussions)",,
3822316416,65397871,3/11/2015 8:57:55,3/11/2015 9:07:44,35 to 44,Male,Other (please specify),Financial institution,3600,No management responsibilities,,,,,,,,Banking Data Management,Financial services,,Bachelor,,,,,,,,Business Management: Finance & Insurance,2,2,2,2,1,2,2,2,3,2,2,3,2,2,2,2,2,4,2,2,2,2,2,,"Yes, but not completely",Not at all,Maybe a bit,Maybe,Maybe a bit,Maybe a bit,Not at all,Not at all,Not at all,"Yes, but not completely",Not at all,Link between business and IT,I've never attended one of those meetings,,,,,,,,,
3822304867,65397871,3/11/2015 8:50:58,3/11/2015 8:58:06,18 to 24,Female,Business or NGO,,25,Middle level/executive,,,Finance,,,,,,Financial services,,Master after Master,,,,ICT,,,,,1,1,2,4,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,None,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,Geek,,"Socialising, interacting with like-minded people",,,,,,,,no
3822298486,65397871,3/11/2015 8:47:27,3/11/2015 8:56:24,35 to 44,Male,Government/Public sector,,130,No management responsibilities,,,,,R&D,,,,Government/Public sector,,Master,,,,,,Social sciences or humanities,,,6,1,1,1,1,3,2,4,2,1,1,2,1,3,2,1,1,3,3,1,2,2,3,,"Yes, but not completely",Maybe a bit,Maybe,Maybe,Maybe,Maybe a bit,Maybe a bit,Maybe a bit,Maybe,"Yes, but not completely",Maybe,,I've never attended one of those meetings,"Socialising, interacting with like-minded people","Networking, business to business",,,Learn about new developments in Data Science,Hear what's happening on the Belgian Data Science scene,,,
